Id,SalePrice
1658,161235.5950351708
1659,113267.44255579474
1660,133153.3075328855
1661,341170.16154069814
1662,325603.07361535355
1663,222313.2052759157
1664,322649.4477256584
1665,189111.6989472106
1666,194131.67846036074
1667,295555.6845233803
1668,189867.15069819032
1669,168272.0684174891
1670,197027.77837418093
1671,191714.40718204092
1672,284328.0097300132
1673,276030.79940078873
1674,175615.6201322893
1675,152482.78295172632
1676,148033.0570069018
1677,152482.78295172632
1678,290879.8044250831
1679,246313.33281149133
1680,205743.4021331269
1681,161235.5950351708
1682,186544.3249903577
1683,156619.62181110127
1684,161235.5950351708
1685,164388.2455860755
1686,140957.039609485
1687,153878.6542251277
1688,178032.58440910367
1689,174419.47071216741
1690,164294.6465487122
1691,151099.573971362
1692,220296.54728975755
1693,153878.6542251277
1694,166650.68964891278
1695,158865.60235322875
1696,262537.23634709767
1697,158865.60235322875
1698,325047.2166257043
1699,227824.92142256233
1700,227565.55832157945
1701,250843.62036601067
1702,184852.13535053228
1703,180894.45039506405
1704,185484.90008611884
1705,159046.666111601
1706,290548.65764966543
1707,159409.41295447617
1708,156352.2468427591
1709,168176.25801715994
1710,160502.62506026294
1711,195574.36774561138
1712,200194.9912700103
1713,181307.02673117165
1714,170393.76205495698
1715,180380.0499755358
1716,140796.56965444167
1717,134755.42843732543
1718,136066.4916623203
1719,197477.15091565714
1720,166460.9692294858
1721,132699.0672287184
1722,132699.0672287184
1723,132699.0672287184
1724,160685.55458113813
1725,235610.56884349015
1726,188466.5617197322
1727,150241.44734814003
1728,169136.8220089585
1729,156174.25049655826
1730,205509.17733256155
1731,122948.49671459859
1732,115088.21172702819
1733,115088.21172702819
1734,125781.6094610582
1735,118277.88535528426
1736,118277.88535528426
1737,221554.80415275958
1738,191169.23859743992
1739,389585.8291457934
1740,188037.69338012644
1741,143876.97629094133
1742,166460.9692294858
1743,160868.69259212114
1744,184641.69382926068
1745,189543.01683284124
1746,292041.7931270032
1747,228344.5347724974
1748,316461.6515392895
1749,150584.1116241475
1750,140636.28238347388
1751,258973.03980582597
1752,115088.21172702819
1753,171855.68900450002
1754,227565.55832157945
1755,149218.12596027958
1756,117071.5276150673
1757,115088.21172702819
1758,152830.55917024665
1759,188252.0054210889
1760,148624.41033269453
1761,146857.3997011722
1762,238038.40624504705
1763,172640.50520305193
1764,121555.96089457966
1765,184326.48066202557
1766,160960.3398556496
1767,171757.83816973423
1768,134985.8711021411
1769,149984.96095286042
1770,123509.96763457921
1771,139519.3692008523
1772,154581.3744035914
1773,139360.5359353028
1774,203644.95283369682
1775,128826.66622139541
1776,132547.99841078982
1777,110527.18925898262
1778,126572.09739892842
1779,140156.51459647377
1780,167889.15400590474
1781,139360.5359353028
1782,110464.25751784607
1783,151962.60191385663
1784,127150.11627568942
1785,130005.9825949918
1786,272438.53519554005
1787,184221.5292338436
1788,98965.4473295492
1789,113914.38658966133
1790,106328.44295902224
1791,299623.361024846
1792,154405.39407462167
1793,127222.55398887167
1794,120934.47615518604
1795,132020.61061821997
1796,134832.19891430816
1797,134142.83614355273
1798,127295.03296998545
1799,106753.19726486117
1800,138017.73307878646
1801,161695.40008423373
1802,164857.04123452172
1803,196803.47571554373
1804,120247.66353932915
1805,127585.36204416497
1806,154229.61408722776
1807,212895.65781757014
1808,148033.0570069018
1809,161971.91227610566
1810,170879.68398866281
1811,185379.28907949454
1812,160411.2384094327
1813,149899.56282774438
1814,114891.73757767682
1815,99700.90890699373
1816,110464.25751784607
1817,166271.46479378847
1818,220673.2721756923
1819,146523.21580884664
1820,111984.55602024774
1821,163454.6497699228
1822,167316.4155452911
1823,110779.27495141348
1824,159046.666111601
1825,180482.81290416387
1826,134832.19891430816
1827,124003.35763547491
1828,173231.4684798309
1829,129562.47910137482
1830,192589.9125151713
1831,212895.65781757014
1832,236417.08405638149
1833,211204.8710397245
1834,158594.39313366442
1835,203413.11697422818
1836,181720.54405376437
1837,116938.24968283123
1838,156441.3210767743
1839,105064.29335720914
1840,139360.5359353028
1841,135602.3132975104
1842,132547.99841078982
1843,128095.03217928736
1844,126788.54590682274
1845,193249.16432656217
1846,134525.37917532542
1847,228865.33323436775
1848,102464.12292415198
1849,154669.43976751203
1850,129636.29114319771
1851,178947.49749131757
1852,130823.01905630474
1853,127876.35328849657
1854,128753.31516212679
1855,150755.73672610754
1856,205158.34000357357
1857,221807.3166219862
1858,250272.80883326175
1859,168655.8561639087
1860,141681.42071082603
1861,166555.8024258543
1862,344097.2983532267
1863,344097.2983532267
1864,344097.2983532267
1865,183175.2959808221
1866,187396.22002419966
1867,162341.33089548993
1868,200423.15933779697
1869,146690.2125894599
1870,143713.18218756674
1871,165138.9600880793
1872,158143.4062615707
1873,191605.249231623
1874,123650.73554534838
1875,161879.6890455764
1876,193029.16336174653
1877,160137.39053969912
1878,164575.60366194078
1879,117941.54450173772
1880,118412.6901093501
1881,176116.43354643357
1882,244078.96374153378
1883,187930.6288693659
1884,204109.4175440479
1885,166555.8024258543
1886,199284.9135809253
1887,157693.70183808525
1888,175215.99497476645
1889,155818.86548349002
1890,135370.81826639117
1891,129562.47910137482
1892,115877.47394160814
1893,153353.7113003507
1894,182966.76342655928
1895,171074.44054611857
1896,147360.1051934005
1897,144863.66866568945
1898,142734.32598213333
1899,141923.70738173855
1900,141600.75043818261
1901,171757.83816973423
1902,145276.7849274165
1903,288898.57001594495
1904,132547.99841078982
1905,171171.90204768907
1906,167507.11094182282
1907,208337.5609341809
1908,126644.20581342943
1909,141681.42071082603
1910,141681.42071082603
1911,217553.47866386457
1912,270582.907571713
1913,241864.8631851963
1914,97455.23947194457
1915,179867.1123305204
1916,111602.530971594
1917,226402.07344870592
1918,119224.7512286222
1919,146439.78872498067
1920,174518.8378851035
1921,224348.32432959066
1922,179151.4491710216
1923,251558.96590211493
1924,163361.58230140322
1925,221554.80415275958
1926,217058.42108803432
1927,124924.88840682904
1928,156530.44605658512
1929,110716.19967824948
1930,130972.1218649751
1931,116340.37412745383
1932,146439.78872498067
1933,178235.49333569568
1934,175415.69375226847
1935,162526.35604300883
1936,175415.69375226847
1937,178642.00523611117
1938,154757.5553024724
1939,183384.0662057166
1940,145857.12766750663
1941,178337.03450548206
1942,186225.86372470058
1943,150669.89973828488
1944,292208.17000708275
1945,205743.4021331269
1946,162897.03921405526
1947,186331.957026844
1948,164201.10080457377
1949,184011.8056145333
1950,144205.12475320048
1951,227954.71380338832
1952,194131.67846036074
1953,140236.36208464217
1954,225372.8595083314
1955,148201.77459754425
1956,354642.445283045
1957,160137.39053969912
1958,266757.510906631
1959,195240.49073978138
1960,119905.7213269679
1961,115088.21172702819
1962,123439.64378609361
1963,123439.64378609361
1964,147696.1978272889
1965,161235.5950351708
1966,128314.08502864082
1967,173231.4684798309
1968,286277.89974271826
1969,213624.41793911814
1970,336538.44709642534
1971,344685.7325210218
1972,265393.64753928146
1973,231092.01104140896
1974,265544.84290963534
1975,287257.8535809115
1976,172542.20751127132
1977,318087.95442071586
1978,325603.07361535355
1979,203644.95283369682
1980,153266.39508316814
1981,196132.09869662818
1982,151099.573971362
1983,151099.573971362
1984,177627.45928677666
1985,161143.7910474207
1986,172640.50520305193
1987,143059.86833637295
1988,166745.6309294401
1989,187396.22002419966
1990,218049.66534586932
1991,152482.78295172632
1992,206682.97390799568
1993,157424.49324181135
1994,264036.75725875696
1995,180174.6996177919
1996,246173.08743835782
1997,242416.4982346304
1998,220547.62568695532
1999,236013.4819429671
2000,292374.6416724534
2001,245892.83620448154
2002,172837.2686197785
2003,203065.85795851581
2004,204574.94158567255
2005,161603.33429364115
2006,153703.47389504954
2007,181100.62107375122
2008,140796.56965444167
2009,184852.13535053228
2010,181410.31776058575
2011,137390.31049055755
2012,136376.82630483923
2013,175915.93702457214
2014,183175.2959808221
2015,180791.45308913724
2016,182862.5861913488
2017,189219.4363163062
2018,123228.91239453605
2019,115088.21172702819
2020,116805.12347841154
2021,115088.21172702819
2022,158865.60235322875
2023,179151.4491710216
2024,324307.5498178853
2025,343901.37694917276
2026,142978.41320608728
2027,139360.5359353028
2028,155464.28917292657
2029,170006.0195867709
2030,178845.608737386
2031,148370.68448054363
2032,157873.4299472765
2033,170782.38886960296
2034,156530.44605658512
2035,194907.1837158785
2036,173626.56741408707
2037,175715.6687542964
2038,274932.51594330353
2039,142490.65545445934
2040,376283.2760810062
2041,182238.76723926017
2042,197477.15091565714
2043,158594.39313366442
2044,189543.01683284124
2045,177021.4994902847
2046,177526.32213345214
2047,161971.91227610566
2048,119156.86728774109
2049,188252.0054210889
2050,182135.00450900465
2051,125352.5170291927
2052,132699.0672287184
2053,133001.7215934184
2054,117874.39119043405
2055,164950.9606694288
2056,150669.89973828488
2057,126933.05050882837
2058,218298.18290621284
2059,137468.58206589578
2060,159772.9871348567
2061,172051.55794332555
2062,131945.44099753347
2063,116274.13248720762
2064,135602.3132975104
2065,120865.61873468249
2066,195018.22278595343
2067,192151.66121344685
2068,198831.42735389314
2069,115416.41556333474
2070,136144.0090550323
2071,103166.81053533775
2072,159409.41295447617
2073,127512.717756087
2074,148539.78687506058
2075,130228.30332387512
2076,115877.47394160814
2077,143876.97629094133
2078,126284.07407661267
2079,149218.12596027958
2080,123228.91239453605
2081,145691.0792971351
2082,196132.09869662818
2083,173824.45467466197
2084,112560.04693753624
2085,132925.99334980568
2086,134142.83614355273
2087,149473.30100579606
2088,152656.57202475014
2089,103166.81053533775
2090,161235.5950351708
2091,174419.47071216741
2092,180688.5144276026
2093,189543.01683284124
2094,126284.07407661267
2095,159409.41295447617
2096,117405.38739018196
2097,130154.1542033881
2098,165233.04013280454
2099,88714.12111614874
2100,173824.45467466197
2101,177728.6540581693
2102,160685.55458113813
2103,125566.87995616742
2104,268281.1365511775
2105,169136.8220089585
2106,130599.68305169612
2107,291377.23238067713
2108,123228.91239453605
2109,131121.394610463
2110,134909.0131276079
2111,181927.65625547757
2112,189327.2350636284
2113,140156.51459647377
2114,146690.2125894599
2115,182342.58908338103
2116,120796.80052007358
2117,165044.9336104539
2118,151099.573971362
2119,125281.14407376508
2120,140636.28238347388
2121,117204.95744804796
2122,134372.2312260761
2123,111475.47911822544
2124,220924.77993722516
2125,207863.47479911236
2126,186969.7873191251
2127,217801.43070578182
2128,175915.93702457214
2129,108964.59853591511
2130,168751.93979240354
2131,215948.65653786075
2132,148201.77459754425
2133,127222.55398887167
2134,142247.4009116975
2135,108407.49023266247
2136,151271.78656078628
2137,128241.0258217854
2138,129784.04140346887
2139,131345.622783968
2140,123791.66389340922
2141,126788.54590682274
2142,129636.29114319771
2143,133609.1027406268
2144,134678.70167175744
2145,121555.96089457966
2146,138411.32638252317
2147,187502.98008101375
2148,151789.60287837076
2149,117740.19925289393
2150,167602.54012752709
2151,130080.04730177332
2152,167030.77942388927
2153,166176.79349298953
2154,115088.21172702819
2155,144946.19783033908
2156,349429.5765002957
2157,177627.45928677666
2158,246313.33281149133
2159,224476.13608507047
2160,152309.19172568375
2161,176518.11238579117
2162,257209.1280811309
2163,192370.66206348245
2164,166366.19002904513
2165,179355.63330040043
2166,123650.73554534838
2167,157783.54030209128
2168,192919.25681818955
2169,180277.34555785
2170,198718.21712933268
2171,137312.0834813261
2172,129857.97966984399
2173,170879.68398866281
2174,240902.520654001
2175,213259.7265848479
2176,194574.44570085156
2177,264789.72644089925
2178,192151.66121344685
2179,114044.21813697596
2180,200423.15933779697
2181,160228.62117876924
2182,171464.61982319437
2183,152743.54082433585
2184,131046.73698351676
2185,126716.35530825955
2186,133685.2201532279
2187,132925.99334980568
2188,155996.45678703132
2189,619714.7932170802
2190,135602.3132975104
2191,135602.3132975104
2192,109962.09182643383
2193,128168.00821322922
2194,134448.78339472777
2195,119496.67394890366
2196,139678.38349330475
2197,146857.3997011722
2198,158323.64691200326
2199,210005.39364855966
2200,148878.5700765423
2201,144534.02164245624
2202,166460.9692294858
2203,175315.8159294041
2204,212169.38379438056
2205,153878.6542251277
2206,130972.1218649751
2207,204458.46113092426
2208,240902.520654001
2209,207390.46747893625
2210,126644.20581342943
2211,118750.37455659345
2212,130897.54923063419
2213,139360.5359353028
2214,180688.5144276026
2215,118277.88535528426
2216,214233.62328208296
2217,106814.0148064511
2218,152743.54082433585
2219,127876.35328849657
2220,115088.21172702819
2221,179867.1123305204
2222,179662.34591722587
2223,223837.80462534874
2224,198378.97306527762
2225,204342.0469975754
2226,184116.6375626875
2227,165421.3610456428
2228,168848.07815996185
2229,193910.67281352414
2230,159955.08506611758
2231,176216.7674829929
2232,164857.04123452172
2233,143876.97629094133
2234,159772.9871348567
2235,182654.4096358073
2236,188252.0054210889
2237,215334.57424137736
2238,151271.78656078628
2239,131046.73698351676
2240,138490.1796329593
2241,139360.5359353028
2242,127222.55398887167
2243,162989.84203131107
2244,123509.96763457921
2245,123509.96763457921
2246,136221.5706095812
2247,131046.73698351676
2248,111984.55602024774
2249,113849.52625315361
2250,116738.61722014629
2251,200194.9912700103
2252,173725.4828681937
2253,154757.5553024724
2254,184641.69382926068
2255,186756.93499583087
2256,170393.76205495698
2257,260600.58349108524
2258,138332.518029387
2259,179253.51216295044
2260,133761.380930094
2261,137703.66444251704
2262,149303.13586924787
2263,299111.8555969679
2264,266453.82571360166
2265,158323.64691200326
2266,176216.7674829929
2267,251129.51415292485
2268,225116.28791223743
2269,146189.79237444935
2270,163361.58230140322
2271,181513.6676351368
2272,211204.8710397245
2273,137546.89823272993
2274,152049.17535707707
2275,140957.039609485
2276,149558.45628857368
2277,204924.7812562535
2278,158143.4062615707
2279,118412.6901093501
2280,118412.6901093501
2281,150669.89973828488
2282,150669.89973828488
2283,131046.73698351676
2284,140796.56965444167
2285,128314.08502864082
2286,123509.96763457921
2287,197927.54836683275
2288,184641.69382926068
2289,235610.56884349015
2290,319358.6325621019
2291,300648.9975232014
2292,225629.7235265532
2293,300991.65595042624
2294,338460.6370532482
2295,259268.1989290707
2296,239670.84728178554
2297,232676.81446887797
2298,196355.63616730444
2299,378863.78512995644
2300,273682.68473036104
2301,198153.13216384008
2302,176417.60687009784
2303,187502.98008101375
2304,199284.9135809253
2305,147696.1978272889
2306,147696.1978272889
2307,152830.55917024665
2308,170490.83577242793
2309,172738.85889525322
2310,149558.45628857368
2311,156619.62181110127
2312,164950.9606694288
2313,168751.93979240354
2314,161419.35994329446
2315,164857.04123452172
2316,190191.83885862463
2317,149728.91242124705
2318,165704.24493164913
2319,161235.5950351708
2320,144040.95707523086
2321,173923.48286559535
2322,144698.75128048757
2323,133077.4929795856
2324,153878.6542251277
2325,167698.02367945726
2326,155641.47635550957
2327,213381.22114073322
2328,219170.22702315683
2329,184221.5292338436
2330,179457.8126164969
2331,300820.27794738836
2332,406124.84970535565
2333,306178.64708058233
2334,273682.68473036104
2335,246594.06329760925
2336,298601.22339139757
2337,153441.07726178263
2338,169329.59217580673
2339,168559.8272433104
2340,215579.9973332371
2341,167984.8008424195
2342,168944.27129776918
2343,165893.10289033325
2344,216934.83281569116
2345,199512.04440663807
2346,150755.73672610754
2347,150498.37235586817
2348,195240.49073978138
2349,173824.45467466197
2350,205275.21918092252
2351,173428.9054346322
2352,183697.66776812662
2353,282874.31286703
2354,131645.19027038667
2355,134909.0131276079
2356,131196.09477003076
2357,164014.16907461427
2358,198378.97306527762
2359,144698.75128048757
2360,117071.5276150673
2361,127222.55398887167
2362,292707.8695750943
2363,127005.36455914486
2364,128314.08502864082
2365,154229.61408722776
2366,135525.10433440193
2367,171562.30361079492
2368,151962.60191385663
2369,170102.8724064678
2370,165421.3610456428
2371,172345.78000144908
2372,152482.78295172632
2373,225886.88030018524
2374,270120.9788841749
2375,164763.17527526684
2376,270120.9788841749
2377,291709.3235068715
2378,135602.3132975104
2379,277765.5443952432
2380,130302.49468728632
2381,147108.5377141449
2382,176016.15673780232
2383,174419.47071216741
2384,229387.3195111256
2385,131121.394610463
2386,128095.03217928736
2387,132171.0783569063
2388,141278.52840487723
2389,129710.14523591008
2390,138332.518029387
2391,121833.20053829673
2392,117071.5276150673
2393,139360.5359353028
2394,127367.55324254096
2395,239944.00713349893
2396,153878.6542251277
2397,180277.34555785
2398,118008.73607043723
2399,102814.86641719447
2400,103049.3621730959
2401,111475.47911822544
2402,135447.93933237225
2403,171074.44054611857
2404,145857.12766750663
2405,143713.18218756674
2406,119905.7213269679
2407,124924.88840682904
2408,128168.00821322922
2409,134985.8711021411
2410,187502.98008101375
2411,118953.44728678338
2412,157155.74422805384
2413,140636.28238347388
2414,135756.86320715683
2415,171074.44054611857
2416,120728.02148903658
2417,127222.55398887167
2418,119156.86728774109
2419,169136.8220089585
2420,119156.86728774109
2421,179764.69996820437
2422,119089.02199847724
2423,169522.5820484342
2424,188252.0054210889
2425,407979.50672910345
2426,145940.2228080306
2427,168559.8272433104
2428,180174.6996177919
2429,116672.14882907626
2430,121003.37280392039
2431,142409.52442142044
2432,127222.55398887167
2433,136999.62059818598
2434,142734.32598213333
2435,154141.79915033848
2436,119156.86728774109
2437,115088.21172702819
2438,119905.7213269679
2439,121555.96089457966
2440,147192.34578584545
2441,125924.96642824162
2442,122041.54514986929
2443,129562.47910137482
2444,137312.0834813261
2445,134755.42843732543
2446,195908.81570808362
2447,193029.16336174653
2448,179253.51216295044
2449,141923.70738173855
2450,180072.112122066
2451,152482.78295172632
2452,284652.0666516478
2453,122111.07249835152
2454,154581.3744035914
2455,128680.0058673315
2456,159318.64875448096
2457,145359.54944534897
2458,141923.70738173855
2459,116406.6535057148
2460,156976.83315499965
2461,149388.1942085565
2462,158504.09298795962
2463,145940.2228080306
2464,255457.23067489485
2465,154054.03421333505
2466,148878.5700765423
2467,151271.78656078628
2468,137233.90101282668
2469,140476.1775886081
2470,259859.52676333956
2471,213867.89191598404
2472,243523.54564000232
2473,148793.801905962
2474,163827.45015365205
2475,255894.08316882266
2476,146023.36528804665
2477,124286.17919714555
2478,160868.69259212114
2479,124711.62146302803
2480,125781.6094610582
2481,127222.55398887167
2482,115350.70000469404
2483,117271.72938141177
2484,120384.7133070158
2485,118277.88535528426
2486,153966.31924774917
2487,318995.06458740606
2488,147696.1978272889
2489,147444.05658367157
2490,137468.58206589578
2491,124215.41339093489
2492,167411.73609138982
2493,149643.66008451142
2494,178032.58440910367
2495,142734.32598213333
2496,279511.1915796067
2497,177627.45928677666
2498,115088.21172702819
2499,120384.7133070158
2500,127077.71980694185
2501,151099.573971362
2502,163454.6497699228
2503,152830.55917024665
2504,198605.07136417407
2505,214599.98007835262
2506,180174.6996177919
2507,238038.40624504705
2508,180174.6996177919
2509,169715.7918772454
2510,165327.1737751476
2511,145028.77401204302
2512,195574.36774561138
2513,204458.46113092426
2514,189867.15069819032
2515,125924.96642824162
2516,148201.77459754425
2517,123650.73554534838
2518,131420.45068684078
2519,204458.46113092426
2520,190951.60548590194
2521,184221.5292338436
2522,200880.27591915167
2523,117071.5276150673
2524,126140.30828991692
2525,124996.05840258523
2526,127222.55398887167
2527,117941.54450173772
2528,116075.63377974507
2529,115088.21172702819
2530,115811.49586650677
2531,182446.4700750452
2532,211445.58738845272
2533,188359.25302080883
2534,174220.90606650343
2535,282230.61333874485
2536,218796.06807784576
2537,151013.5412102035
2538,163082.69771854527
2539,138569.0778062733
2540,150070.40772948466
2541,164481.8979470256
2542,168751.93979240354
2543,119905.7213269679
2544,130748.53131781115
2545,151876.0777636435
2546,137703.66444251704
2547,127512.717756087
2548,250986.52655247672
2549,156887.45401223117
2550,1281034.1492217714
2551,129562.47910137482
2552,121555.96089457966
2553,135602.3132975104
2554,138964.24341226384
2555,115153.77774549463
2556,108964.59853591511
2557,115088.21172702819
2558,307927.4324734247
2559,158143.4062615707
2560,147360.1051934005
2561,131495.32121934186
2562,159409.41295447617
2563,161695.40008423373
2564,187182.88223641744
2565,141439.54766235885
2566,191169.23859743992
2567,152222.47023488415
2568,171074.44054611857
2569,164201.10080457377
2570,127585.36204416497
2571,183175.2959808221
2572,125781.6094610582
2573,184852.13535053228
2574,332347.96809439757
2575,140556.2071895173
2576,175116.23085597635
2577,199284.9135809253
2578,111984.55602024774
2579,113849.52625315361
2580,218671.49042767365
2581,129636.29114319771
2582,124427.83177886128
2583,177526.32213345214
2584,147444.05658367157
2585,155464.28917292657
2586,156976.83315499965
2587,163268.5678234453
2588,118682.76071531542
2589,126212.17071317114
2590,165421.3610456428
2591,257648.97646109803
2592,184116.6375626875
2593,171464.61982319437
2594,142571.83270803402
2595,148539.78687506058
2596,210244.74291793708
2597,164481.8979470256
2598,289887.4946335634
2599,198831.42735389314
2600,224092.9190967693
2601,119905.7213269679
2602,131046.73698351676
2603,123791.66389340922
2604,131046.73698351676
2605,131046.73698351676
2606,124924.88840682904
2607,152309.19172568375
2608,182758.4682723561
2609,159046.666111601
2610,110716.19967824948
2611,175815.77437423353
2612,137625.2590164644
2613,111984.55602024774
2614,116605.7182836403
2615,146941.06469897012
2616,126068.4867835398
2617,195797.26955406304
2618,155287.30370583976
2619,201912.60375400935
2620,167698.02367945726
2621,182238.76723926017
2622,193469.41603289137
2623,227954.71380338832
2624,248002.52237850334
2625,325047.2166257043
2626,136921.61603915287
2627,139678.38349330475
2628,346259.8145188848
2629,485101.0055064472
2630,287749.08770807105
2631,327090.0105212655
2632,345668.6931391077
2633,186756.93499583087
2634,219795.24767673854
2635,131795.23013155826
2636,202603.76793820297
2637,130376.72831768739
2638,263435.923855488
2639,204691.48839960332
2640,131870.3141767693
2641,115745.55535786477
2642,157873.4299472765
2643,131046.73698351676
2644,153091.9117682746
2645,126500.03004136647
2646,120728.02148903658
2647,131046.73698351676
2648,129341.29504188422
2649,155022.20321950119
2650,128314.08502864082
2651,161235.5950351708
2652,307401.7506555452
2653,176819.97261270837
2654,189543.01683284124
2655,203877.05292325316
2656,247156.48450466685
2657,231487.19704214777
2658,253861.8090642868
2659,274306.88850817434
2660,269506.3004253031
2661,195240.49073978138
2662,193910.67281352414
2663,209288.97949666865
2664,171562.30361079492
2665,183802.32075122846
2666,181720.54405376437
2667,161235.5950351708
2668,164575.60366194078
2669,149728.91242124705
2670,271818.58298137644
2671,164575.60366194078
2672,153004.7446139651
2673,166366.19002904513
2674,169909.2219129311
2675,134832.19891430816
2676,174817.27919117291
2677,206330.13271883636
2678,264036.75725875696
2679,216811.31491178143
2680,251129.51415292485
2681,357685.1702159208
2682,332347.96809439757
2683,516464.49079820723
2684,291211.32861813507
2685,346457.07953023724
2686,215334.57424137736
2687,182135.00450900465
2688,165704.24493164913
2689,145691.0792971351
2690,316461.6515392895
2691,186969.7873191251
2692,134832.19891430816
2693,156174.25049655826
2694,133990.12369339788
2695,183802.32075122846
2696,173527.70828025564
2697,200309.04281618976
2698,188573.93155266813
2699,155996.45678703132
2700,140716.4031964521
2701,149218.12596027958
2702,123509.96763457921
2703,180482.81290416387
2704,140236.36208464217
2705,123228.91239453605
2706,118075.96591832771
2707,119156.86728774109
2708,126068.4867835398
2709,118277.88535528426
2710,120247.66353932915
2711,317544.9269522558
2712,351825.92585050105
2713,134909.0131276079
2714,141198.08753021676
2715,167602.54012752709
2716,130154.1542033881
2717,184641.69382926068
2718,171855.68900450002
2719,138806.04211948148
2720,150412.68190563534
2721,128022.09769628769
2722,192809.41285299207
2723,122668.719139405
2724,117338.53935489911
2725,128022.09769628769
2726,134755.42843732543
2727,171562.30361079492
2728,164201.10080457377
2729,159772.9871348567
2730,143222.91783890547
2731,111984.55602024774
2732,127440.11483006248
2733,159137.2753624601
2734,177425.24256538964
